Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"POA (UR) by AGE10P - Age in Ten Year Groups"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"

"AGE10P - Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"POA (UR)",
"4707, QLD",16,19,22,14,34,52,44,33,9,0,0,251,
"4709, QLD",268,145,139,232,191,124,30,8,0,0,0,1129,
"4710, QLD",677,571,466,519,545,646,699,444,216,60,0,4845,
"4711, QLD",220,324,179,179,304,313,226,82,22,0,0,1852,
"4712, QLD",43,22,28,29,35,31,46,28,13,0,0,277,
"4713, QLD",215,188,172,106,111,98,49,17,0,0,0,960,
"4714, QLD",291,315,230,263,359,484,523,320,115,31,0,2941,
"4715, QLD",1165,956,885,1099,959,911,571,354,196,26,0,7123,
"4716, QLD",128,119,63,116,116,137,105,73,21,3,0,881,
"4717, QLD",908,543,832,933,713,530,226,54,11,0,0,4751,
"4718, QLD",409,270,337,387,299,317,233,100,29,4,0,2379,
"4719, QLD",147,77,137,125,133,146,113,97,32,5,0,1004,
"4720, QLD",2681,2077,2074,2459,2062,1745,840,331,109,19,0,14396,
"4721, QLD",645,449,476,537,498,455,357,189,89,17,0,3719,
"4722, QLD",292,170,195,279,254,302,157,119,48,10,0,1816,
"4723, QLD",270,161,196,207,170,183,161,56,22,0,0,1419,
"4724, QLD",81,54,84,79,82,85,67,33,21,0,0,578,
"4725, QLD",211,175,162,152,204,229,175,153,62,12,0,1534,
"4726, QLD",77,32,52,58,48,56,47,36,7,0,0,406,
"4727, QLD",37,34,18,36,49,39,36,11,5,3,0,265,
"4728, QLD",33,19,17,27,28,18,36,18,4,0,0,204,
"4730, QLD",401,427,395,385,393,490,387,185,122,32,0,3233,
"4731, QLD",31,15,32,18,24,31,42,19,7,0,0,220,
