Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"POA (UR) by AGE10P - Age in Ten Year Groups"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"

"AGE10P - Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"POA (UR)",
"5419, SA",25,18,20,23,29,35,28,30,12,0,0,224,
"5420, SA",6,12,12,4,19,12,13,8,4,0,0,79,
"5421, SA",10,16,14,14,25,36,22,7,4,0,0,139,
"5422, SA",162,183,127,135,174,277,308,207,93,21,0,1685,
"5431, SA",85,104,62,74,102,151,155,95,63,16,0,908,
"5432, SA",9,8,10,17,5,24,40,17,6,3,0,139,
"5433, SA",116,135,111,106,147,222,220,142,55,17,0,1262,
"5434, SA",57,38,51,39,56,58,96,35,12,3,0,458,
"5440, SA",29,21,37,29,42,49,30,20,10,3,0,259,
"5451, SA",52,70,48,60,90,147,137,65,24,5,0,696,
"5452, SA",63,58,28,50,64,78,77,20,9,0,0,444,
"5453, SA",623,561,489,526,645,658,695,448,224,60,6,4935,
"5454, SA",57,42,26,50,41,64,66,33,10,3,0,397,
"5455, SA",8,18,0,10,8,5,4,0,0,0,0,57,
"5460, SA",90,123,59,77,114,107,107,62,13,7,0,745,
"5461, SA",310,297,263,223,330,326,353,243,154,55,0,2552,
"5462, SA",91,73,55,67,55,65,53,40,20,0,0,517,
"5464, SA",89,79,61,74,80,103,103,31,16,6,0,638,
"5470, SA",12,8,11,9,15,24,24,16,5,0,0,140,
"5471, SA",12,16,3,0,19,19,10,6,5,0,0,86,
"5472, SA",11,21,7,16,22,26,41,20,0,0,0,163,
"5473, SA",84,94,80,60,71,125,136,85,23,0,0,756,
"5480, SA",87,64,72,84,71,118,133,84,45,7,0,774,
"5481, SA",44,58,25,40,56,122,110,65,32,4,0,558,
"5482, SA",41,63,30,45,59,87,70,56,31,25,0,521,
"5483, SA",49,35,18,40,38,50,55,39,22,4,0,341,
"5485, SA",54,71,50,48,61,109,105,60,29,4,0,586,
"5490, SA",16,25,14,21,15,39,21,14,10,4,0,177,
"5491, SA",234,179,166,186,220,270,245,180,103,39,0,1817,
"5493, SA",5,17,3,9,8,24,10,13,0,0,0,89,
"5495, SA",32,48,42,40,65,120,134,96,14,0,0,592,
"5501, SA",917,1009,750,814,1241,1202,850,391,125,18,0,7321,
"5502, SA",185,185,172,172,210,260,193,111,43,11,0,1545,
"5510, SA",9,11,16,11,13,20,24,11,0,0,0,111,
"5520, SA",71,60,55,52,63,98,94,59,28,10,0,589,
"5521, SA",13,24,3,9,17,27,15,22,12,0,0,147,
"5522, SA",110,95,61,83,130,229,306,235,134,34,0,1426,
"5523, SA",255,209,159,193,203,305,300,191,90,27,0,1935,
"5540, SA",1745,2029,1688,1536,1993,2169,1888,1443,712,146,0,15347,
"5550, SA",120,119,109,115,114,137,127,57,21,0,0,913,
"5552, SA",49,46,31,45,54,69,46,26,3,0,0,387,
"5554, SA",579,730,542,541,672,688,683,474,272,48,0,5234,
"5555, SA",45,38,44,33,62,84,129,52,17,0,0,502,
"5556, SA",385,354,304,360,393,657,764,573,206,42,0,4040,
"5558, SA",448,432,356,362,485,677,1002,714,283,61,0,4828,
"5560, SA",61,55,28,52,63,69,64,46,24,8,0,469,
"5570, SA",30,25,33,33,40,105,161,86,19,3,0,537,
"5571, SA",138,155,116,145,133,277,408,287,158,27,0,1847,
"5572, SA",20,22,10,13,20,35,22,8,0,0,0,147,
"5573, SA",236,214,141,177,217,338,309,251,140,29,0,2043,
"5575, SA",233,210,129,193,252,387,469,296,141,32,0,2334,
